FeatureID,Feature,Annotation,FeatureID_plain,Mode,Cosine,Mzerror,SubCategory,Group0,Group1,Group2
43948_pos,X43948_pos_302.219_9.32_NA,,43948,pos,,,,,,
43950_pos,X43950_pos_431.279_9.309_NA,,43950,pos,,,,,,
43952_pos,"X43952_pos_313.216_9.234_Massbank:LU028201 Norgestrel|Levonorgestrel|(8R,9S,10R,13S,14S,17R)-13-ethyl-17-ethynyl-17-hydroxy-1,2,6,7,8,9,10,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-3-one","Massbank:LU028201 Norgestrel|Levonorgestrel|(8R,9S,10R,13S,14S,17R)-13-ethyl-17-ethynyl-17-hydroxy-1,2,6,7,8,9,10,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-3-one",43952,pos,0.712182,0,,a,pharmaceutical,pharmaceutical - other
43959_pos,X43959_pos_542.426_9.287_NA,,43959,pos,,,,,,
4396_pos,X4396_pos_465.354_2.607_NA,,4396,pos,,,,,,
43963_pos,X43963_pos_417.263_9.327_NA,,43963,pos,,,,,,
43965_pos,X43965_pos_153.091_9.319_NA,,43965,pos,,,,,,
43974_pos,X43974_pos_359.222_9.222_NA,,43974,pos,,,,,,
43976_pos,X43976_pos_362.196_9.331_NA,,43976,pos,,,,,,
43980_pos,X43980_pos_600.432_9.305_NA,,43980,pos,,,,,,
43982_pos,X43982_pos_265.155_9.324_NA,,43982,pos,,,,,,
43988_pos,X43988_pos_703.385_9.325_NA,,43988,pos,,,,,,
43992_pos,X43992_pos_374.196_9.335_NA,,43992,pos,,,,,,
43994_pos,X43994_pos_457.331_9.322_NA,,43994,pos,,,,,,
43997_pos,X43997_pos_471.274_9.238_NA,,43997,pos,,,,,,
4400_neg,X4400_neg_249.041_4.228_NA,,4400,neg,,,,,,
44004_pos,X44004_pos_730.495_9.318_NA,,44004,pos,,,,,,
44011_pos,X44011_pos_666.41_9.288_NA,,44011,pos,,,,,,
44014_pos,X44014_pos_341.174_9.321_NA,,44014,pos,,,,,,
44017_pos,X44017_pos_432.161_9.305_NA,,44017,pos,,,,,,
44019_pos,X44019_pos_249.149_9.34_Parthenolide [M+H]+,Parthenolide [M+H]+,44019,pos,0.726018,2.02105,,,,
44020_pos,X44020_pos_439.267_9.341_NA,,44020,pos,,,,,,
44027_pos,X44027_pos_677.409_9.373_NA,,44027,pos,,,,,,
4403_neg,X4403_neg_383.135_4.113_NA,,4403,neg,,,,,,
44038_pos,X44038_pos_790.516_9.252_NA,,44038,pos,,,,,,
44041_pos,X44041_pos_301.216_9.361_Alitretinoin CollisionEnergy:205060,Alitretinoin CollisionEnergy:205060,44041,pos,0.774328,0.303944,,,,
44047_pos,X44047_pos_369.206_9.331_NA,,44047,pos,,,,,,
4405_pos,X4405_pos_214.098_2.617_NA,,4405,pos,,,,,,
44050_pos,X44050_pos_373.237_9.348_Gitoxigenin CollisionEnergy:205060,Gitoxigenin CollisionEnergy:205060,44050,pos,0.774075,0.817646,,,,
44067_pos,X44067_pos_209.154_9.353_NA,,44067,pos,,,,,,
4407_pos,"X4407_pos_232.108_2.608_Massbank:EA103810 4-Formylaminoantipyrine|N-(1,5-dimethyl-3-oxidanylidene-2-phenyl-pyrazol-4-yl)methanamide","Massbank:EA103810 4-Formylaminoantipyrine|N-(1,5-dimethyl-3-oxidanylidene-2-phenyl-pyrazol-4-yl)methanamide",4407,pos,0.961884,0.39444,,a,pharmaceutical,NSAID
44070_pos,X44070_pos_281.117_9.325_NA,,44070,pos,,,,,,
44078_pos,X44078_pos_547.224_9.334_NA,,44078,pos,,,,,,
44081_pos,X44081_pos_782.526_9.347_NA,,44081,pos,,,,,,
44095_pos,X44095_pos_688.485_9.272_NA,,44095,pos,,,,,,
441_pos,X441_pos_224.212_0.61_NA,,441,pos,,,,,,
4410_pos,X4410_pos_190.086_2.514_NA,,4410,pos,,,,,,
44101_pos,X44101_pos_463.288_9.376_NA,,44101,pos,,,,,,
44107_pos,X44107_pos_263.222_9.354_NA,,44107,pos,,,,,,
4411_pos,X4411_pos_266.175_2.611_NA,,4411,pos,,,,,,
44112_pos,X44112_pos_351.215_9.189_NA,,44112,pos,,,,,,
44116_pos,X44116_pos_305.211_9.3_NA,,44116,pos,,,,,,
44118_pos,X44118_pos_478.337_9.322_NA,,44118,pos,,,,,,
4412_neg,X4412_neg_293.104_4.135_NA,,4412,neg,,,,,,
44121_pos,X44121_pos_401.217_9.343_NA,,44121,pos,,,,,,
44122_pos,X44122_pos_418.243_9.343_NA,,44122,pos,,,,,,
44123_pos,X44123_pos_423.199_9.343_NA,,44123,pos,,,,,,
44129_pos,X44129_pos_252.196_9.349_NA,,44129,pos,,,,,,
4413_neg,X4413_neg_178.001_4.103_NA,,4413,neg,,,,,,
44130_pos,X44130_pos_390.285_9.338_NA,,44130,pos,,,,,,
44131_pos,X44131_pos_672.453_9.372_NA,,44131,pos,,,,,,
44132_pos,X44132_pos_280.248_9.351_NA,,44132,pos,,,,,,
44145_pos,X44145_pos_434.311_9.342_NA,,44145,pos,,,,,,
44147_pos,X44147_pos_477.358_9.361_NA,,44147,pos,,,,,,
44149_pos,X44149_pos_395.241_9.348_NA,,44149,pos,,,,,,
4415_pos,X4415_pos_276.171_2.585_NA,,4415,pos,,,,,,
44153_pos,X44153_pos_376.248_9.351_NA,,44153,pos,,,,,,
4416_pos,X4416_pos_183.078_2.538_NA,,4416,pos,,,,,,
44163_pos,X44163_pos_343.073_9.355_NA,,44163,pos,,,,,,
44164_pos,X44164_pos_287.164_9.286_NA,,44164,pos,,,,,,
44166_pos,X44166_pos_655.403_9.371_NA,,44166,pos,,,,,,
44167_pos,X44167_pos_455.347_9.447_NA,,44167,pos,,,,,,
44169_pos,X44169_pos_329.175_9.266_NA,,44169,pos,,,,,,
4417_pos,X4417_pos_195.088_2.623_0190_Caffeine,0190_Caffeine,4417,pos,0.979294,1.48608,,a,other consumer industrial,stimulant
44170_pos,X44170_pos_251.179_9.363_NA,,44170,pos,,,,,,
44175_pos,X44175_pos_293.211_9.521_NA,,44175,pos,,,,,,
44180_pos,X44180_pos_312.253_9.333_NA,,44180,pos,,,,,,
44186_pos,X44186_pos_259.169_9.353_NA,,44186,pos,,,,,,
44187_pos,X44187_pos_299.024_9.373_NA,,44187,pos,,,,,,
44188_pos,X44188_pos_447.274_9.353_NA,,44188,pos,,,,,,
4419_neg,X4419_neg_361.061_4.084_NA,,4419,neg,,,,,,
44192_pos,X44192_pos_738.502_9.362_NA,,44192,pos,,,,,,
44196_pos,X44196_pos_694.474_9.369_NA,,44196,pos,,,,,,
44199_pos,X44199_pos_567.351_9.383_NA,,44199,pos,,,,,,
44206_pos,X44206_pos_522.364_9.336_NA,,44206,pos,,,,,,
44209_pos,X44209_pos_253.141_9.385_NA,,44209,pos,,,,,,
44213_pos,X44213_pos_261.185_9.367_NA,,44213,pos,,,,,,
44218_pos,X44218_pos_300.018_9.375_NA,,44218,pos,,,,,,
44221_pos,X44221_pos_453.246_9.376_NA,,44221,pos,,,,,,
44222_pos,"X44222_pos_277.216_9.388_Spectral Match to 13-Keto-9Z,11E-octadecadienoic acid from NIST14","Spectral Match to 13-Keto-9Z,11E-octadecadienoic acid from NIST14",44222,pos,0.835131,4.29337,,,,
44223_pos,X44223_pos_250.018_9.374_NA,,44223,pos,,,,,,
44226_pos,X44226_pos_399.253_9.499_NA,,44226,pos,,,,,,
44227_pos,X44227_pos_215.05_9.373_NA,,44227,pos,,,,,,
44229_pos,X44229_pos_285.203_9.354_NA,,44229,pos,,,,,,
4423_neg,X4423_neg_405.12_4.115_NA,,4423,neg,,,,,,
44234_pos,X44234_pos_297.148_9.341_NA,,44234,pos,,,,,,
44237_pos,"X44237_pos_379.248_9.31_5-[5-(acetyloxymethyl)-1,2,4a-trimethyl-7-oxo-3,4,8,8a-tetrahydro-2H-naphthalen-1-yl]-3-methylpentanoic acid","5-[5-(acetyloxymethyl)-1,2,4a-trimethyl-7-oxo-3,4,8,8a-tetrahydro-2H-naphthalen-1-yl]-3-methylpentanoic acid",44237,pos,0.771011,0.241406,,,,
44238_pos,"X44238_pos_278.013_9.373_Massbank:LU115003 1-(2,6-Dichlorophenyl)-2-indolinone|1-(2,6-dichlorophenyl)-3H-indol-2-one","Massbank:LU115003 1-(2,6-Dichlorophenyl)-2-indolinone|1-(2,6-dichlorophenyl)-3H-indol-2-one",44238,pos,0.725096,1.42701,,a,pharmaceutical,NSAID
44239_pos,X44239_pos_231.159_9.386_NA,,44239,pos,,,,,,
44244_pos,X44244_pos_611.377_9.377_NA,,44244,pos,,,,,,
44246_pos,X44246_pos_497.29_9.322_NA,,44246,pos,,,,,,
4425_neg,X4425_neg_412.134_4.101_NA,,4425,neg,,,,,,
4426_neg,X4426_neg_287.024_4.118_NA,,4426,neg,,,,,,
4426_pos,X4426_pos_201.11_2.576_NA,,4426,pos,,,,,,
4427_neg,X4427_neg_355.177_4.144_NA,,4427,neg,,,,,,
4427_pos,X4427_pos_224.186_2.505_NA,,4427,pos,,,,,,
44270_pos,X44270_pos_217.159_9.366_NA,,44270,pos,,,,,,
44271_pos,X44271_pos_296.024_9.372_DIclofenac,DIclofenac,44271,pos,0.937969,0.309275,,a,pharmaceutical,NSAID
44275_pos,X44275_pos_765.461_9.366_NA,,44275,pos,,,,,,
44278_pos,X44278_pos_743.479_9.362_NA,,44278,pos,,,,,,
44282_pos,X44282_pos_732.547_9.371_NA,,44282,pos,,,,,,
44289_pos,X44289_pos_517.316_9.392_NA,,44289,pos,,,,,,
44290_pos,X44290_pos_357.206_9.3_NA,,44290,pos,,,,,,
44293_pos,X44293_pos_650.448_9.38_NA,,44293,pos,,,,,,
443_pos,X443_pos_325.233_0.588_NA,,443,pos,,,,,,
44300_pos,X44300_pos_359.24_9.39_NA,,44300,pos,,,,,,
44301_pos,X44301_pos_523.325_9.393_NA,,44301,pos,,,,,,
44302_pos,X44302_pos_385.201_9.301_NA,,44302,pos,,,,,,
44304_pos,X44304_pos_737.502_9.372_NA,,44304,pos,,,,,,
44305_pos,X44305_pos_715.52_9.369_NA,,44305,pos,,,,,,
44307_pos,"X44307_pos_329.247_9.372_Spectral Match to cis-5,8,11-Eicosatrienoic acid from NIST14","Spectral Match to cis-5,8,11-Eicosatrienoic acid from NIST14",44307,pos,0.744045,1.20496,,,,
44309_pos,X44309_pos_606.421_9.384_NA,,44309,pos,,,,,,
4431_neg,X4431_neg_301.12_4.086_NA,,4431,neg,,,,,,
44315_pos,X44315_pos_448.291_9.38_NA,,44315,pos,,,,,,
4432_pos,X4432_pos_207.057_2.597_NA,,4432,pos,,,,,,
44320_pos,X44320_pos_441.3_9.489_NA,,44320,pos,,,,,,
44326_pos,X44326_pos_362.233_9.439_NA,,44326,pos,,,,,,
44327_pos,X44327_pos_707.419_9.379_NA,,44327,pos,,,,,,
44333_pos,X44333_pos_347.258_9.399_NA,,44333,pos,,,,,,
44334_pos,X44334_pos_354.285_9.387_NA,,44334,pos,,,,,,
44335_pos,X44335_pos_685.437_9.376_NA,,44335,pos,,,,,,
44338_pos,X44338_pos_271.169_9.399_NA,,44338,pos,,,,,,
4434_neg,X4434_neg_315.092_4.118_NA,,4434,neg,,,,,,
44342_pos,X44342_pos_367.226_9.384_Drospirenone,Drospirenone,44342,pos,0.739804,6.81441,,,,
44343_pos,X44343_pos_251.164_9.379_NA,,44343,pos,,,,,,
44346_pos,X44346_pos_562.395_9.391_NA,,44346,pos,,,,,,
4435_neg,X4435_neg_332.118_4.159_NA,,4435,neg,,,,,,
44351_pos,X44351_pos_804.568_9.646_NA,,44351,pos,,,,,,
44363_pos,X44363_pos_363.217_9.359_NA,,44363,pos,,,,,,
44364_pos,X44364_pos_343.227_9.297_NA,,44364,pos,,,,,,
4437_pos,X4437_pos_248.165_2.65_NA,,4437,pos,,,,,,
44370_pos,X44370_pos_492.317_9.396_NA,,44370,pos,,,,,,
44372_pos,X44372_pos_794.962_9.443_NA,,44372,pos,,,,,,
4438_neg,X4438_neg_279.124_4.277_NA,,4438,neg,,,,,,
44381_pos,X44381_pos_445.295_9.408_NA,,44381,pos,,,,,,
44382_pos,X44382_pos_518.369_9.399_NA,,44382,pos,,,,,,
44387_pos,X44387_pos_496.348_9.522_NA,,44387,pos,,,,,,
4439_neg,X4439_neg_493.173_4.129_NA,,4439,neg,,,,,,
4439_pos,X4439_pos_310.155_2.585_NA,,4439,pos,,,,,,
44390_pos,X44390_pos_633.382_9.412_NA,,44390,pos,,,,,,
44405_pos,X44405_pos_315.195_9.268_NA,,44405,pos,,,,,,
4441_pos,X4441_pos_179.128_2.575_MassbankEU:SM867901 Triglyme|1-methoxy-2-[2-(2-methoxyethoxy)ethoxy]ethane,MassbankEU:SM867901 Triglyme|1-methoxy-2-[2-(2-methoxyethoxy)ethoxy]ethane,4441,pos,0.900564,1.10739,,a,other consumer industrial,other consumer industrial
44420_pos,X44420_pos_403.248_9.377_NA,,44420,pos,,,,,,
44423_pos,X44423_pos_233.154_9.402_Isoalantolactone CollisionEnergy:102040,Isoalantolactone CollisionEnergy:102040,44423,pos,0.716327,1.76702,,,,
44424_pos,X44424_pos_441.263_9.5_NA,,44424,pos,,,,,,
44425_pos,X44425_pos_253.162_9.407_NA,,44425,pos,,,,,,
4443_neg,X4443_neg_287.06_4.128_NA,,4443,neg,,,,,,
44435_pos,X44435_pos_237.185_9.54_NA,,44435,pos,,,,,,
44436_pos,X44436_pos_751.482_9.401_NA,,44436,pos,,,,,,
44438_pos,X44438_pos_729.5_9.398_NA,,44438,pos,,,,,,
44439_pos,"X44439_pos_297.185_9.411_NCGC00347406-02!5-(4-carboxy-3-methylbutyl)-5,6,8a-trimethyl-3-oxo-4a,6,7,8-tetrahydro-4H-naphthalene-1-carboxylic acid [IIN-based on: CCMSLIB00000847900]","NCGC00347406-02!5-(4-carboxy-3-methylbutyl)-5,6,8a-trimethyl-3-oxo-4a,6,7,8-tetrahydro-4H-naphthalene-1-carboxylic acid [IIN-based on: CCMSLIB00000847900]",44439,pos,0.822008,0.616133,,,,
4444_pos,X4444_pos_240.196_2.596_NA,,4444,pos,,,,,,
44442_pos,X44442_pos_474.343_9.398_NA,,44442,pos,,,,,,
44447_pos,X44447_pos_459.274_9.341_NA,,44447,pos,,,,,,
4445_neg,X4445_neg_341.034_4.111_NA,,4445,neg,,,,,,
44455_pos,X44455_pos_360.253_9.425_NA,,44455,pos,,,,,,
44456_pos,X44456_pos_297.221_9.434_NA,,44456,pos,,,,,,
44469_pos,X44469_pos_327.195_9.4_NA,,44469,pos,,,,,,
44470_pos,X44470_pos_283.169_9.428_NA,,44470,pos,,,,,,
44475_pos,X44475_pos_425.268_9.432_NA,,44475,pos,,,,,,
44480_pos,X44480_pos_413.305_9.405_NA,,44480,pos,,,,,,
4449_pos,X4449_pos_193.097_2.596_NA,,4449,pos,,,,,,
44495_pos,X44495_pos_536.343_9.408_NA,,44495,pos,,,,,,
445_neg,X445_neg_152.986_0.869_NA,,445,neg,,,,,,
44501_pos,X44501_pos_834.579_9.413_NA,,44501,pos,,,,,,
44502_pos,X44502_pos_323.2_9.441_NA,,44502,pos,,,,,,
44503_pos,X44503_pos_327.163_9.41_NA,,44503,pos,,,,,,
44509_pos,X44509_pos_545.33_9.358_NA,,44509,pos,,,,,,
44511_pos,X44511_pos_760.541_9.414_NA,,44511,pos,,,,,,
44512_pos,X44512_pos_389.269_9.403_NA,,44512,pos,,,,,,
44515_pos,X44515_pos_193.159_9.461_NA,,44515,pos,,,,,,
44519_pos,X44519_pos_181.159_9.417_OMEGA-HYDROXYDODECANOATE,OMEGA-HYDROXYDODECANOATE,44519,pos,0.889669,1.60035,,,,
4452_pos,X4452_pos_235.18_2.507_NA,,4452,pos,,,,,,
44521_pos,X44521_pos_443.204_9.443_NA,,44521,pos,,,,,,
44528_pos,"X44528_pos_487.342_9.443_(1R,2R,5S,8R,14R,15R,16S)-16-hydroxy-1,2,14,17,17-pentamethyl-8-(prop-1-en-2-yl)pentacyclo[11.7.0.0�,�?.0?,?.0�?,�?]icosane-5,15-dicarboxylic acid","(1R,2R,5S,8R,14R,15R,16S)-16-hydroxy-1,2,14,17,17-pentamethyl-8-(prop-1-en-2-yl)pentacyclo[11.7.0.0???,????.0?,?.0????,????]icosane-5,15-dicarboxylic acid",44528,pos,0.719636,0.438343,,,,
4453_pos,X4453_pos_634.258_2.636_NA,,4453,pos,,,,,,
44530_pos,"X44530_pos_350.233_9.439_9-hydroxy-7-(2-hydroxypropan-2-yl)-1,4a-dimethyl-2,3,4,9,10,10a-hexahydrophenanthrene-1-carboxylic acid","9-hydroxy-7-(2-hydroxypropan-2-yl)-1,4a-dimethyl-2,3,4,9,10,10a-hexahydrophenanthrene-1-carboxylic acid",44530,pos,0.712282,1.13276,,,,
44531_pos,X44531_pos_404.243_9.408_NA,,44531,pos,,,,,,
44532_pos,X44532_pos_314.269_9.421_NA,,44532,pos,,,,,,
44535_pos,X44535_pos_409.199_9.415_NA,,44535,pos,,,,,,
4454_neg,X4454_neg_369.12_4.073_NA,,4454,neg,,,,,,
44540_pos,X44540_pos_368.222_9.447_NA,,44540,pos,,,,,,
44541_pos,X44541_pos_445.258_9.405_NA,,44541,pos,,,,,,
4455_neg,X4455_neg_435.167_4.258_NA,,4455,neg,,,,,,
4456_pos,X4456_pos_196.154_2.582_NA,,4456,pos,,,,,,
44561_pos,X44561_pos_458.217_9.388_NA,,44561,pos,,,,,,
4458_neg,X4458_neg_203.035_4.131_NA,,4458,neg,,,,,,
44580_pos,X44580_pos_455.279_9.526_NA,,44580,pos,,,,,,
44582_pos,X44582_pos_296.141_9.455_Massbank:EA070004 Pethoxamide|2-chloro-N-(2-ethoxyethyl)-N-(2-methyl-1-phenylprop-1-enyl)acetamide,Massbank:EA070004 Pethoxamide|2-chloro-N-(2-ethoxyethyl)-N-(2-methyl-1-phenylprop-1-enyl)acetamide,44582,pos,0.927977,0.721356,,a,pesticide,herbicide
4459_neg,X4459_neg_221.045_4.145_NA,,4459,neg,,,,,,
44600_pos,X44600_pos_187.148_9.473_NA,,44600,pos,,,,,,
44607_pos,X44607_pos_341.211_9.607_Canrenone,Canrenone,44607,pos,0.786163,0.268317,,a,pharmaceutical,pharmaceutical - other
44609_pos,X44609_pos_306.123_9.433_NA,,44609,pos,,,,,,
4461_neg,X4461_neg_263.093_4.154_NA,,4461,neg,,,,,,
4462_pos,X4462_pos_243.095_2.573_NA,,4462,pos,,,,,,
44624_pos,X44624_pos_313.18_9.455_NA,,44624,pos,,,,,,
44627_pos,X44627_pos_790.553_9.437_NA,,44627,pos,,,,,,
44630_pos,X44630_pos_387.216_9.412_NA,,44630,pos,,,,,,
44631_pos,X44631_pos_261.196_9.447_OxymetazolineHCl,OxymetazolineHCl,44631,pos,0.78999,3.38828,,a,pharmaceutical,pharmaceutical - other
44642_pos,X44642_pos_317.211_9.425_Sarcophine,Sarcophine,44642,pos,0.719249,0.288618,,,,
44647_pos,X44647_pos_469.295_9.445_NA,,44647,pos,,,,,,
44657_pos,"X44657_pos_337.237_9.454_NCGC00384809-01!5-[5-hydroxy-3-(hydroxymethyl)pentyl]-8a-(hydroxymethyl)-5,6-dimethyl-3,4,4a,6,7,8-hexahydronaphthalene-1-carboxylic acid [IIN-based on: CCMSLIB00000847958]","NCGC00384809-01!5-[5-hydroxy-3-(hydroxymethyl)pentyl]-8a-(hydroxymethyl)-5,6-dimethyl-3,4,4a,6,7,8-hexahydronaphthalene-1-carboxylic acid [IIN-based on: CCMSLIB00000847958]",44657,pos,0.734593,0.904928,,,,
4466_pos,X4466_pos_187.042_2.615_NA,,4466,pos,,,,,,
44665_pos,X44665_pos_252.115_9.458_NA,,44665,pos,,,,,,
44667_pos,X44667_pos_541.299_9.408_NA,,44667,pos,,,,,,
4468_neg,X4468_neg_479.193_4.117_NA,,4468,neg,,,,,,
44683_pos,X44683_pos_397.054_9.387_NA,,44683,pos,,,,,,
44688_pos,X44688_pos_429.3_9.457_NA,,44688,pos,,,,,,
44692_pos,X44692_pos_589.356_9.399_NA,,44692,pos,,,,,,
44693_pos,X44693_pos_618.255_9.475_NA,,44693,pos,,,,,,
447_neg,X447_neg_185.012_0.874_NA,,447,neg,,,,,,
4470_pos,X4470_pos_205.097_2.622_NA,,4470,pos,,,,,,
44703_pos,X44703_pos_796.511_9.45_NA,,44703,pos,,,,,,
44713_pos,X44713_pos_474.379_9.453_NA,,44713,pos,,,,,,
44715_pos,X44715_pos_427.284_9.548_NA,,44715,pos,,,,,,
4473_pos,"X4473_pos_204.113_2.638_Massbank:EA084510 4-Aminoantipyrine|4-amino-1,5-dimethyl-2-phenyl-3-pyrazolin-3-one","Massbank:EA084510 4-Aminoantipyrine|4-amino-1,5-dimethyl-2-phenyl-3-pyrazolin-3-one",4473,pos,0.770587,0.971835,,a,pharmaceutical,NSAID
44734_pos,X44734_pos_415.248_9.254_NA,,44734,pos,,,,,,
44736_pos,X44736_pos_794.461_9.42_NA,,44736,pos,,,,,,
44738_pos,X44738_pos_545.208_9.447_NA,,44738,pos,,,,,,
44739_pos,X44739_pos_345.242_9.415_medrysone CollisionEnergy:205060,medrysone CollisionEnergy:205060,44739,pos,0.711745,1.14913,,a,pharmaceutical,pharmaceutical - other
4474_neg,X4474_neg_185.027_3.974_NA,,4474,neg,,,,,,
44743_pos,X44743_pos_311.2_9.463_NA,,44743,pos,,,,,,
44746_pos,X44746_pos_457.295_9.402_NA,,44746,pos,,,,,,
44748_pos,X44748_pos_377.166_9.465_NA,,44748,pos,,,,,,
4475_neg,X4475_neg_301.003_4.225_NA,,4475,neg,,,,,,
44757_pos,X44757_pos_291.195_9.484_NA,,44757,pos,,,,,,
44759_pos,X44759_pos_443.242_9.436_NA,,44759,pos,,,,,,
44762_pos,X44762_pos_482.369_9.179_NA,,44762,pos,,,,,,
44765_pos,X44765_pos_623.21_9.478_NA,,44765,pos,,,,,,
44768_pos,X44768_pos_284.141_9.465_Massbank:EA026804 Metolachlor|2-chloranyl-N-(2-ethyl-6-methyl-phenyl)-N-(1-methoxypropan-2-yl)ethanamide,Massbank:EA026804 Metolachlor|2-chloranyl-N-(2-ethyl-6-methyl-phenyl)-N-(1-methoxypropan-2-yl)ethanamide,44768,pos,0.956647,0.429612,,a,pesticide,herbicide
4477_neg,X4477_neg_200.986_4.121_NA,,4477,neg,,,,,,
44778_pos,X44778_pos_522.37_9.462_NA,,44778,pos,,,,,,
44780_pos,X44780_pos_253.195_9.366_NA,,44780,pos,,,,,,
44784_pos,X44784_pos_405.264_9.568_NA,,44784,pos,,,,,,
44789_pos,X44789_pos_386.136_9.479_NA,,44789,pos,,,,,,
4479_pos,X4479_pos_228.113_2.64_NA,,4479,pos,,,,,,
44791_pos,X44791_pos_221.154_9.45_NA,,44791,pos,,,,,,
448_neg,X448_neg_163.051_0.918_NA,,448,neg,,,,,,
4480_pos,"X4480_pos_246.124_2.637_Massbank:EA023610 4-Acetamidoantipyrine|N-(1,5-dimethyl-3-oxidanylidene-2-phenyl-pyrazol-4-yl)ethanamide","Massbank:EA023610 4-Acetamidoantipyrine|N-(1,5-dimethyl-3-oxidanylidene-2-phenyl-pyrazol-4-yl)ethanamide",4480,pos,0.952883,1.17793,,a,pharmaceutical,NSAID
44801_pos,X44801_pos_413.268_9.463_NA,,44801,pos,,,,,,
44806_pos,X44806_pos_381.181_9.481_NA,,44806,pos,,,,,,
44807_pos,X44807_pos_232.076_9.481_NA,,44807,pos,,,,,,
44808_pos,X44808_pos_327.232_9.55_NA,,44808,pos,,,,,,
4481_pos,X4481_pos_267.12_2.84_NA,,4481,pos,,,,,,
44817_pos,X44817_pos_437.305_9.47_NA,,44817,pos,,,,,,
44818_pos,X44818_pos_398.088_9.477_NA,,44818,pos,,,,,,
44825_pos,X44825_pos_497.272_9.394_NA,,44825,pos,,,,,,
44826_pos,X44826_pos_364.227_9.47_NA,,44826,pos,,,,,,
44840_pos,X44840_pos_243.174_9.345_NA,,44840,pos,,,,,,
44844_pos,X44844_pos_469.199_9.501_NA,,44844,pos,,,,,,
44849_pos,X44849_pos_570.421_9.361_NA,,44849,pos,,,,,,
44853_pos,X44853_pos_355.19_9.523_NA,,44853,pos,,,,,,
44855_pos,X44855_pos_525.283_9.473_NA,,44855,pos,,,,,,
44856_pos,X44856_pos_398.29_9.461_NA,,44856,pos,,,,,,
44859_pos,X44859_pos_250.086_9.479_NA,,44859,pos,,,,,,
4486_neg,X4486_neg_413.182_3.984_NA,,4486,neg,,,,,,
4488_pos,X4488_pos_346.232_2.545_NA,,4488,pos,,,,,,
44881_pos,X44881_pos_331.227_9.49_NA,,44881,pos,,,,,,
44882_pos,X44882_pos_401.232_9.313_NA,,44882,pos,,,,,,
4489_pos,X4489_pos_432.28_2.587_NA,,4489,pos,,,,,,
4490_pos,X4490_pos_497.257_2.646_NA,,4490,pos,,,,,,
44907_pos,X44907_pos_243.138_9.489_NA,,44907,pos,,,,,,
4491_pos,X4491_pos_268.106_2.642_NA,,4491,pos,,,,,,
44911_pos,X44911_pos_313.216_9.499_NA,,44911,pos,,,,,,
44913_pos,X44913_pos_467.199_9.503_NA,,44913,pos,,,,,,
44914_pos,X44914_pos_320.222_9.478_NA,,44914,pos,,,,,,
44918_pos,X44918_pos_285.221_9.459_NA,,44918,pos,,,,,,
44926_pos,X44926_pos_387.253_9.419_bufalin CollisionEnergy:102040,bufalin CollisionEnergy:102040,44926,pos,0.764152,0.236416,,,,
44930_pos,X44930_pos_804.532_9.49_NA,,44930,pos,,,,,,
44937_pos,"X44937_pos_333.206_9.47_NCGC00347406-02!5-(4-carboxy-3-methylbutyl)-5,6,8a-trimethyl-3-oxo-4a,6,7,8-tetrahydro-4H-naphthalene-1-carboxylic acid [IIN-based on: CCMSLIB00000847900]","NCGC00347406-02!5-(4-carboxy-3-methylbutyl)-5,6,8a-trimethyl-3-oxo-4a,6,7,8-tetrahydro-4H-naphthalene-1-carboxylic acid [IIN-based on: CCMSLIB00000847900]",44937,pos,0.702605,0.641114,,,,
44940_pos,X44940_pos_391.248_9.457_NA,,44940,pos,,,,,,
44941_pos,"X44941_pos_335.222_9.327_7-hydroxy-1,4a-dimethyl-9-oxo-7-propan-2-yl-2,3,4,4b,5,6,10,10a-octahydrophenanthrene-1-carboxylic acid","7-hydroxy-1,4a-dimethyl-9-oxo-7-propan-2-yl-2,3,4,4b,5,6,10,10a-octahydrophenanthrene-1-carboxylic acid",44941,pos,0.748633,1.18348,,,,
44942_pos,X44942_pos_809.487_9.486_NA,,44942,pos,,,,,,
44943_pos,X44943_pos_787.505_9.491_NA,,44943,pos,,,,,,
4495_neg,X4495_neg_381.12_4.271_NA,,4495,neg,,,,,,
44951_pos,X44951_pos_664.429_9.472_NA,,44951,pos,,,,,,
44958_pos,X44958_pos_401.21_9.487_NA,,44958,pos,,,,,,
44959_pos,X44959_pos_251.201_9.498_NA,,44959,pos,,,,,,
4496_neg,X4496_neg_425.146_4.141_NA,,4496,neg,,,,,,
4496_pos,X4496_pos_492.302_2.649_NA,,4496,pos,,,,,,
44963_pos,X44963_pos_303.195_9.463_NA,,44963,pos,,,,,,
44967_pos,X44967_pos_295.206_9.502_NA,,44967,pos,,,,,,
44968_pos,X44968_pos_483.31_9.481_NA,,44968,pos,,,,,,
44980_pos,X44980_pos_225.164_9.497_NA,,44980,pos,,,,,,
44982_pos,X44982_pos_818.547_9.593_NA,,44982,pos,,,,,,
4499_pos,X4499_pos_325.191_2.631_Quinidine,Quinidine,4499,pos,0.947466,0,,a,pharmaceutical,pharmaceutical - other
44990_pos,X44990_pos_628.427_9.384_NA,,44990,pos,,,,,,
